User-ID,Location,Age
180042,"thornton, ontario, canada",63.0
180189,"dallas, texas, usa",37.0
180200,"manassas, virginia, usa",47.0
180210,"madrid, madrid, spain",33.0
180280,"st. gallen, st. gallen, switzerland",23.0
180284,"nashua, new hampshire, usa",
180295,"london, , united kingdom",
180305,"west fork, arkansas, usa",55.0
180333,"barcelona, cataluÃ±a, spain",23.0
180348,"fredericksburg, virginia, usa",40.0
180355,"atlanta, georgia, usa",
180370,"mainz, rheinland-pfalz, germany",30.0
180376,"ottawa, ontario, canada",28.0
180378,"calgary, alberta, canada",38.0
180436,"sant vicenÃ§ de montalt - caldetas, catalunya, spain",51.0
180443,"london, england, united kingdom",32.0
180495,"millville, new jersey, usa",80.0
180580,"soquel, california, usa",
180582,"bisbee, arizona, usa",
180591,"rio tinto, porto, portugal",1.0
180651,"coventry, england, united kingdom",54.0
180671,"livonia, michigan, usa",
180702,"foshan, guangdong, china",19.0
180722,"south berwick, maine, usa",19.0
180757,"Ã©vora, alentejo, portugal",32.0
180779,"cranford, new jersey, usa",
180835,"aachen, nordrhein-westfalen, germany",18.0
180840,"riverside, california, usa",33.0
180851,"lochgilphead, ,",
180913,"chula vista, california, usa",
180917,"albuquerque, new mexico, usa",50.0
180925,"ottawa, ontario, canada",26.0
180926,"shearstown, newfoundland, canada",
180957,"adelaide, south australia, australia",
180958,"foligno, umbria, italy",34.0
180975,"springfield, georgia, usa",45.0
181007,"hirschaid, bayern, germany",33.0
181011,"grimsby, ontario, canada",
181050,"lutherville, maryland, usa",51.0
181068,"mountain view, arkansas, usa",39.0
181076,"stony plain, alberta, canada",53.0
181077,"rosebud, alberta, canada",35.0
181084,"morgan hill, california, usa",57.0
181120,"ottawa, ontario, canada",
181176,"st. louis, missouri, usa",43.0
181193,"rio de janeiro, rio de janeiro, brazil",21.0
181212,"roswell, georgia, usa",32.0
181222,"colchester, n/a, united kingdom",41.0
181223,"windham, new hampshire, usa",
181233,"manchester, new hampshire, usa",
181255,"new york, new york, usa",26.0
181261,"seattle, washington, usa",23.0
181452,"cincinnati, ohio, usa",
181510,"plantation, florida, usa",
181532,"brook park, ohio, usa",
181596,"squaw valley, california, usa",32.0
181616,"albuquerque, new mexico, usa",45.0
181666,"oviedo, florida, usa",40.0
181687,"austin, texas, usa",29.0
181691,"chicago, illinois, usa",26.0
181714,"boulder, colorado, usa",28.0
181743,"national city, california, usa",
181745,"camposampiero, veneto, italy",
181777,"fort mitchell, kentucky, usa",42.0
181796,"grand blanc, michigan, usa",33.0
181808,"santa rosa, california, usa",
181860,"chattanooga, tennessee, usa",
181870,"shah alam, selangor, malaysia",13.0
181877,"new york, new york, usa",
181896,"redwood city, california, usa",53.0
181948,"elk grove, california, usa",47.0
181956,"browns, illinois, usa",21.0
181976,"la mirada, california, usa",49.0
181984,"magna, utah, usa",18.0
182084,"clinton, indiana, usa",28.0
182085,"ginsheim, hessen, germany",
182086,"ginsheim, hessen, germany",
182104,"langley, british columbia, canada",
182136,"oakland gardens, new york, usa",27.0
182137,"grosse pointe, michigan, usa",26.0
182183,"junee, new south wales, australia",26.0
182191,"st peters, missouri, usa",21.0
182306,"minneapolis, minnesota, usa",
182334,"somerville, massachusetts, usa",31.0
182345,"hamburg, hamburg, germany",25.0
182367,"madrid, madrid, spain",18.0
182393,"the center of, my own little world, usa",35.0
182403,"memphis, tennessee, usa",35.0
182414,"chicago, illinois, usa",25.0
182420,"toronto, ontario, canada",
182429,"valencia, paÃ­s valenciÃ , spain",29.0
182436,"roswell, georgia, usa",
182442,"ithaca, new york, usa",
182445,"vancouver, british columbia, canada",
182459,"fort wayne, indiana, usa",28.0
182492,"granada hills, california, usa",49.0
182506,"orlando, florida, usa",40.0
182527,"pekin, illinois, usa",62.0
182539,"salou, cataluÃ±a, spain",49.0
182591,"mÃ¼nchen, bayern, germany",23.0
182624,"fredericksburg, virginia, usa",18.0
182636,"kristinehamn, vÃ¤rmland, sweden",17.0
182682,"north vancouver, british columbia, canada",
182686,"trieste, friuli venezia giulia, italy",24.0
182720,"luton, england, united kingdom",25.0
182727,"ottawa, ontario, canada",
182781,"new york, new york, usa",54.0
182819,"long beach, california, usa",44.0
182828,"sarnia, ontario, canada",
182829,"jersey village, texas, usa",
182847,"snohomish, washington, usa",40.0
182969,"minneapolis, minnesota, usa",36.0
182993,"carneys point, new jersey, usa",40.0
182994,"dublin, ohio, usa",
183000,"lahti, n/a, finland",
183016,"canberra, australian capital territory, australia",
183046,"toronto, ontario, canada",
183061,"manchester, connecticut, usa",30.0
183088,"arlington, virginia, usa",43.0
183101,"kingsport, tennessee, usa",15.0
183122,"albuquerque, new mexico, usa",
183141,"greene, maine, usa",32.0
183142,"west falls, new york, usa",
183178,"madison, wisconsin, usa",35.0
183187,"williamsport, pennsylvania, usa",48.0
183196,"peoria, illinois, usa",33.0
183250,"waterloo, ontario, canada",
183287,"paris, ile de france, france",28.0
183443,"toronto, ontario, canada",
183460,"avilÃ©s, asturias, spain",18.0
183476,"chinook, washington, usa",29.0
183524,"hornburg, niedersachsen, germany",19.0
183532,"sherman, texas, usa",35.0
183537,"tallahassee, florida, usa",
183540,"green cove springs, florida, usa",35.0
183541,"winter springs, florida, usa",
183566,"wayland, massachusetts, usa",
183665,"millersville, maryland, usa",
183722,"huntsville, alabama, usa",41.0
183740,"ventura, california, usa",28.0
183753,"sydney, new south wales, australia",26.0
183800,"quebec, quebec, canada",29.0
183839,"washington, dc, usa",
183874,"chicago, illinois,",
183883,"washington, dc, usa",35.0
183952,"alexandria, louisiana, usa",68.0
183958,"pambula, new south wales, australia",57.0
183985,"baton rouge, louisiana, usa",
183995,"columbus (grandview heights), ohio, usa",49.0
184021,"hamden, connecticut, usa",
184030,"carlsbad, california, usa",
184121,"new freedom, pennsylvania, usa",37.0
184139,"stocksfield, england, united kingdom",50.0
184186,"pulheim, nordrhein-westfalen, germany",30.0
184202,"spokane, washington, usa",32.0
184272,"wyoming, michigan, usa",
184279,"san angelo, texas, usa",29.0
184299,"omaha, nebraska, usa",31.0
184305,"appleton, ,",64.0
184319,"lenoir  city, tennessee, usa",13.0
184360,"lynchburg, virginia, usa",24.0
184365,"portland, oregon, usa",
184377,"kilchberg, zurich, switzerland",44.0
184386,"mÃ³stoles, madrid, spain",23.0
184389,"san jose, california, usa",31.0
184401,"olympia, washington, united state",55.0
184424,"dayton, ohio, usa",44.0
184428,"vlaardingen, zuid-holland, netherlands",
184452,"burley, nr ringwood, england, united kingdom",39.0
184461,"oberweiler-tiefenbach, rheinland-pfalz, germany",46.0
184465,"louisville, kentucky, usa",33.0
184500,"garden grove, california, usa",
184510,"delta junction, alaska, usa",
184532,"des moines, iowa, usa",28.0
184591,"raleigh, north carolina, usa",
184661,"hilversum, , netherlands",
184760,"nevada city, california, usa",54.0
184789,"vancouver, british columbia, canada",34.0
184845,"milano, lombardia, italy",23.0
184870,"orland park, illinois, usa",48.0
184890,"glenview, illinois, usa",32.0
184904,"chicago, illinois, usa",22.0
184933,"gilman, wisconsin, usa",
184965,"valencia, comunidad valenciana, spain",27.0
184985,"porto, porto, portugal",28.0
184990,"cacÃ©m, lisboa, portugal",27.0
185058,"orrtanna, pennsylvania, usa",
185123,"dublin, leinster, ireland",31.0
185135,"sterling, alaska, usa",
185137,"canberra, ,",30.0
185147,"canaan, new york, usa",33.0
185154,"bethlehem, pennsylvania, usa",50.0
185176,"dayton, ohio, usa",37.0
185233,"winnemucca, nevada, usa",31.0
185247,"bellevue, washington, usa",
185254,"deleon, texas, usa",30.0
185275,"seattle, washington, usa",32.0
185276,"olympia, washington, usa",50.0
185299,"round lake, illinois, usa",
185308,"winchester, england, united kingdom",
185313,"centerport, new york, usa",49.0
185321,"marl, nordrhein-westfalen, germany",24.0
185358,"lÃ©vis, quebec, canada",
185359,"linden, hessen, germany",33.0
185384,"st. charles, missouri, usa",
185390,"akron, new york, usa",54.0
185402,"wharton, new jersey, usa",29.0
185417,"edmonton, alberta, canada",28.0
185450,"cantonment, florida, usa",35.0
185455,"toronto, ontario, canada",31.0
185467,"toluca lake, california, usa",
185468,"whitehall, new york, usa",40.0
185473,"coudersport, pennsylvania, usa",29.0
185493,"auckland, north island, new zealand",
185514,"golden bay, takaka, new zealand",32.0
185519,"tallahassee, florida, usa",40.0
185528,"wellington, wellington, new zealand",
185538,"london, england, united kingdom",28.0
185598,"oak park, illinois, usa",
185634,"fridley, minnesota, usa",
185664,"kingston, ontario, canada",
185671,"houston, texas, usa",38.0
185679,"berlin, berlin, germany",
185706,"freiberg, sachsen, germany",
185722,"long beach, california, usa",24.0
185737,"oromocto, new brunswick, canada",34.0
185752,"palo alto, california, usa",25.0
185771,"alexandria, virginia, usa",39.0
185789,"kitty hawk, north carolina, usa",
185874,"cardiff, california, usa",
186039,"tehran, tehran, iran",24.0
186041,"la jolla, california, usa",66.0
186334,"auburn, california, usa",30.0
186362,"hollywood, california, usa",
186532,"mÃ¼nchen, bayern, germany",27.0
186533,"toronto, ontario, canada",33.0
186538,"walnut creek, california, usa",
186570,"rantoul, illinois, usa",28.0
186591,"casco, maine, usa",48.0
186601,"concord, north carolina, usa",31.0
186643,"boulder, ,",
186685,"montreal, quebec, canada",20.0
186716,"chandler, arizona, usa",
186736,"barcelona, catalunya,",
186784,"louisville, kentucky, usa",17.0
186801,"troy, ohio, usa",
186831,"ypsilanti, michigan, usa",36.0
186837,"schofield, wisconsin, usa",39.0
186851,"atlanta, georgia, usa",53.0
186899,"moore, oklahoma, usa",24.0
186905,"gland, vaud, switzerland",56.0
186961,"hamburg, hamburg, germany",
187017,"agassiz, british columbia, canada",
187029,"ardmore, oklahoma, usa",55.0
187063,"athens, n/a, greece",
187145,"grapeview, washington, usa",65.0
187153,"accokeek, maryland, usa",63.0
187163,"sun city, arizona, usa",62.0
187170,"chesapeake, virginia, usa",33.0
187238,"akron, ohio, usa",62.0
187245,"longmont, colorado, usa",
187256,"citrus heights, california, usa",
187266,"gordon, nebraska, usa",66.0
187276,"irondale, alabama, usa",
187277,"pitt meadows, british columbia, canada",
187286,"el cajon, california, usa",
187355,"angers, n/a, france",
187379,"tarazona, zaragoza, spain",42.0
187408,"columbia, south carolina, usa",
187425,"san francisco, california, usa",12.0
187517,"brooklyn, new york, usa",28.0
187520,"hull, england, united kingdom",29.0
187574,"metuchen, new jersey, usa",
187598,"le mans, pays de la loire, france",16.0
187613,"olympia, washington, usa",19.0
187624,"mountlake terrace, washington, usa",34.0
187626,"ely, n/a, united kingdom",28.0
187731,"encinitas, california, usa",
187747,"charlestown, massachusetts, usa",22.0
187762,"rapid city, south dakota, usa",24.0
187763,"nyack, new york, usa",33.0
187801,"barcelona, catalunya, spain",47.0
187810,"cabrils, catalunya, spain",45.0
187822,"el dorado hills, california, usa",37.0
187863,"greenwood, south carolina, usa",33.0
187904,"pegram, tennessee, usa",35.0
187922,"taunton, massachusetts, usa",34.0
187938,"tustin, california, usa",26.0
187949,"bellingham, washington, usa",30.0
187992,"pomona, california, usa",56.0
188010,"edmonton, alberta, canada",
188022,"harlowton, montana, usa",
188026,"huntington beach, california, usa",37.0
188027,"saint francis, minnesota, usa",44.0
188029,"stockton, california, usa",52.0
188038,"innisfail, alberta, canada",
188072,"vienna, vienna, austria",
188122,"northwood, north dakota, usa",
188132,"duluth, minnesota, usa",
188171,"st. louis, missouri, usa",
188179,"denver, colorado, usa",26.0
188231,"huntington station, new york, usa",
188246,"la mesa, california, usa",
188268,"oulu, pohjois-pohjanmaa, finland",21.0
188273,"hawthorne, new jersey, usa",22.0
188279,"raleigh, north carolina, usa",39.0
188313,"manchester, england, united kingdom",
188369,"hong kong, n/a, hong kong",25.0
188376,"milano, lombardia, italy",
188379,"kannapolis, north carolina, usa",51.0
188411,"kleve, nordrhein-westfalen, germany",33.0
188425,"st. louis, missouri, usa",22.0
188478,"lugano, ticino, switzerland",25.0
188513,"brookfield, wisconsin, usa",44.0
188558,"walla walla, washington, usa",53.0
188569,"milano, lombardia, italy",
188598,"barcelona, barcelona, spain",28.0
188616,"christchurch, canterbury, new zealand",
188658,"belfort, franche-comtÃ©, france",23.0
188659,"orange, connecticut, usa",61.0
188676,"eastern san fernando valley, california, usa",38.0
188685,"huntsville, alabama, usa",21.0
188696,"chula vista, california,",
188753,"milano, lombardia, italy",
188764,"sta. coloma de gnet, n/a, spain",26.0
188788,"rochester, new york, usa",51.0
188792,"san antonio, texas, usa",
188796,"toronto, ontario, canada",
188799,"redding, california, usa",23.0
188813,"st. louis, missouri, usa",
188883,"huntsville, alabama, usa",34.0
188902,"port moody, british columbia, canada",30.0
188951,"valdosta, georgia, usa",24.0
189005,"portland, oregon, usa",
189066,"victoria, british columbia, canada",70.0
189080,"hoxie, arkansas, usa",28.0
189104,"oceanside, california, usa",26.0
189115,"st. louis, missouri, usa",28.0
189139,"lake country, british columbia, canada",40.0
189227,"hamburg, hamburg, germany",36.0
189239,"dunedin, otago, new zealand",21.0
189304,"the woodlands, texas, usa",
189320,"lansing, michigan, usa",39.0
189334,"ottawa, ontario, canada",49.0
189365,"f 94320 thiais, around of paris, france",
189382,"cedar hill, missouri, usa",38.0
189392,"madison, wisconsin, usa",26.0
189421,"paris, n/a, france",35.0
189516,"colorado springs, colorado, usa",37.0
189517,"victoria, british columbia, canada",
189538,"findlay, ohio, usa",16.0
189557,"guacara, carabobo, venezuela",26.0
189558,"catlettsburg, kentucky, usa",55.0
189569,"sunnyvale, california, usa",45.0
189666,"maastricht, limburg, netherlands",
189668,"albuquerque, new mexico,",
189688,"chalfont, pennsylvania, usa",
189706,"canberra, australian capital territory, australia",47.0
189722,"pea ridge, arkansas, usa",
189733,"seattle, washington, usa",30.0
189749,"sheffield, england, united kingdom",
189750,"cÃ³rdoba, andalucÃ­a, spain",29.0
189753,"compiegne, picardie, france",23.0
189813,"ganges, british columbia, canada",
189816,"perth, western australia, australia",43.0
189835,"honolulu, hawaii, usa",
189844,"adelaide, south australia, australia",60.0
189874,"melbourne, victoria, australia",46.0
189891,"hays, kansas, usa",
189951,"hartford, connecticut, usa",
189971,"forlÃ¬, emilia romagna, italy",32.0
189973,"pittsburgh, pennsylvania, usa",
190054,"canonsburg, pennsylvania, usa",52.0
190133,"montgomery village, maryland, usa",
190185,"mesa, ,",
190215,"tamworth, new south wales, australia",19.0
190220,"creston, british columbia, canada",77.0
190261,"paris, ile de france, france",24.0
190272,"santa clarita, california, usa",19.0
190292,"wick, scotland, united kingdom",29.0
190298,"westminster, maryland, usa",
190347,"san diego, california, usa",45.0
190356,"manhattan beach, california, usa",
190374,"kamloops, british columbia, canada",38.0
190384,"barcelona, barcelona, spain",34.0
190432,"micanopy, florida, usa",
190443,"poway, california, usa",
190448,"highland hts., ohio, usa",39.0
190459,"schertz, texas, usa",40.0
190479,"toronto, ontario, canada",
190509,"vancouver, british columbia,",50.0
190521,"bountiful, utah, usa",41.0
190526,"jamestown, new york, usa",25.0
190537,"reno, nevada, usa",
190616,"verzuolo, piemonte, italy",
190637,"goodrich, michigan, usa",18.0
190675,"greencastle, indiana, usa",18.0
190708,"ramona, california, usa",43.0
190719,"frankfurt/ main, hessen, germany",34.0
190741,"corpus christi, texas, usa",52.0
190755,"jacksonville, florida, usa",
190768,"hamburg, hamburg, germany",31.0
190770,"ourense, ourense, spain",14.0
190807,"ramona, california, usa",43.0
190808,"chicago, illinois, usa",29.0
190814,"east liverpool, ohio, usa",28.0
190831,"calgary, alberta, canada",
