ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
3442445515,Chat. Eine ganz moderne Liebesgeschichte 1.,Nan McCarthy,1999,Goldmann,http://images.amazon.com/images/P/3442445515.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442445515.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442445515.01.LZZZZZZZ.jpg
0525938362,What I Lived for,Joyce Carol Oates,1994,Penguin USA,http://images.amazon.com/images/P/0525938362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525938362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525938362.01.LZZZZZZZ.jpg
0517591812,London: The Novel82,Edward Rutherfurd,1997,Random House Inc,http://images.amazon.com/images/P/0517591812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517591812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517591812.01.LZZZZZZZ.jpg
0881411574,Holy Women of Russia: The Lives of Five Orthodox Women Offer Spiritual Guidance for Today,Brenda Meehan-Waters,1997,St. Vladimir's Seminary Press,http://images.amazon.com/images/P/0881411574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0881411574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0881411574.01.LZZZZZZZ.jpg
3596101859,Ich wollte Hosen.,Lara Cardella,1990,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/3596101859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596101859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596101859.01.LZZZZZZZ.jpg
3473580082,Die Welle.,Morton Rhue,1997,Ravensburger Buchverlag,http://images.amazon.com/images/P/3473580082.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3473580082.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3473580082.01.LZZZZZZZ.jpg
0590448226,Leprechauns Don't Play Basketball (Adventures of the Bailey School Kids (Paperback)),Debbie Dadey,1992,Scholastic,http://images.amazon.com/images/P/0590448226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590448226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590448226.01.LZZZZZZZ.jpg
037322446X,"Undercover Christmas  (Hidden Identity) (Harlequi Intrigue, No 446)",B. J. Daniels,1997,Harlequin,http://images.amazon.com/images/P/037322446X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037322446X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037322446X.01.LZZZZZZZ.jpg
0307001350,The Velveteen Rabbit (Little Golden Book),MARGERY WILLIAMS,1993,Golden Books,http://images.amazon.com/images/P/0307001350.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307001350.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307001350.01.LZZZZZZZ.jpg
1561791636,"Starry Night (Christy Miller, Book 8)",Robin Jones Gunn,1993,Tyndale House Pub,http://images.amazon.com/images/P/1561791636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561791636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561791636.01.LZZZZZZZ.jpg
0373029195,"Star For A Ring (Harlequin Romance, No 2919)",Kay Gregory,1988,Harlequin,http://images.amazon.com/images/P/0373029195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373029195.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373029195.01.LZZZZZZZ.jpg
0553482513,Trapped in Toyland (Sweet Valley Kids Super Special),Molly Mia Stewart,1994,Sweet Valley,http://images.amazon.com/images/P/0553482513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553482513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553482513.01.LZZZZZZZ.jpg
0446603988,The Hippopotamus Pool (Amelia Peabody Mysteries (Paperback)),Elizabeth Peters,1997,Warner Books,http://images.amazon.com/images/P/0446603988.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446603988.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446603988.01.LZZZZZZZ.jpg
0786867345,Carter Beats the Devil,Glen Gold,2001,Hyperion Press,http://images.amazon.com/images/P/0786867345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786867345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786867345.01.LZZZZZZZ.jpg
0140165215,Paradise News: A Novel,David Lodge,1993,Penguin Books,http://images.amazon.com/images/P/0140165215.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140165215.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140165215.01.LZZZZZZZ.jpg
0821746146,Eye of the Beholder,Lowell Cauffiel,1994,Kensington Publishing Corporation,http://images.amazon.com/images/P/0821746146.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821746146.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821746146.01.LZZZZZZZ.jpg
0451197038,Manner of Death,Stephen White,2000,Signet Book,http://images.amazon.com/images/P/0451197038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451197038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451197038.01.LZZZZZZZ.jpg
0451202538,Hangman,Michael Slade,2001,Signet Book,http://images.amazon.com/images/P/0451202538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451202538.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451202538.01.LZZZZZZZ.jpg
0440150795,Rhinemann Exchange,Robert Ludlum,1975,Bantam Doubleday Dell,http://images.amazon.com/images/P/0440150795.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440150795.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440150795.01.LZZZZZZZ.jpg
0393300560,Mismeasure of Man,Stephen Jay Gould,1983,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393300560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393300560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393300560.01.LZZZZZZZ.jpg
0399150560,Blindside: An FBI Thriller,Catherine Coulter,2003,G. P. Putnam's Sons,http://images.amazon.com/images/P/0399150560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399150560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399150560.01.LZZZZZZZ.jpg
0786818638,The Wish List,Eoin Colfer,2003,Miramax Kids,http://images.amazon.com/images/P/0786818638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786818638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786818638.01.LZZZZZZZ.jpg
0140262032,Revenge of the Cootie Girls: A Robin Hudson Mystery (Robin Hudson Mysteries (Paperback)),Sparkle Hayter,1998,Penguin Books,http://images.amazon.com/images/P/0140262032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140262032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140262032.01.LZZZZZZZ.jpg
0743255755,Had Enough? : A Handbook for Fighting Back,James Carville,2003,Simon &amp; Schuster,http://images.amazon.com/images/P/0743255755.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743255755.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743255755.01.LZZZZZZZ.jpg
0385510187,Dating Dead Men,HARLEY JANE KOZAK,2004,Doubleday,http://images.amazon.com/images/P/0385510187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385510187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385510187.01.LZZZZZZZ.jpg
0767903315,Letters of a Nation: A Collection of Extraordinary American Letters,Andrew Carroll,1999,Broadway Books,http://images.amazon.com/images/P/0767903315.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903315.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903315.01.LZZZZZZZ.jpg
0786867205,The Words We Live By: Your Annotated Guide to the Constitution,Linda R. Monk,2003,Hyperion,http://images.amazon.com/images/P/0786867205.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786867205.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786867205.01.LZZZZZZZ.jpg
0380015811,Three Negro Classics,James W. Johnson,1999,Avon,http://images.amazon.com/images/P/0380015811.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380015811.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380015811.01.LZZZZZZZ.jpg
1565924924,"HTML : The Definitive Guide, 3rd Edition",Chuck Musciano,1998,O'Reilly,http://images.amazon.com/images/P/1565924924.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565924924.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565924924.01.LZZZZZZZ.jpg
0465081991,Stephen Hawking's Universe: The Cosmos Explained,David Filkin,1997,Perseus Books Group,http://images.amazon.com/images/P/0465081991.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0465081991.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0465081991.01.LZZZZZZZ.jpg
0380977273,Something Wicked This Way Comes,Ray Bradbury,1999,Eos,http://images.amazon.com/images/P/0380977273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380977273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380977273.01.LZZZZZZZ.jpg
074340727X,Eclipse: A Journey to Darkness and Light,David H. Levy,2000,I Books,http://images.amazon.com/images/P/074340727X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074340727X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074340727X.01.LZZZZZZZ.jpg
1401352081,Big Russ and Me: Father and Son--Lessons of Life,Tim Russert,2004,Miramax,http://images.amazon.com/images/P/1401352081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1401352081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1401352081.01.LZZZZZZZ.jpg
0743400828,Girl Talk,Julianna Baggott,2001,Atria,http://images.amazon.com/images/P/0743400828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743400828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743400828.01.LZZZZZZZ.jpg
0679445315,Quite a Year for Plums,Bailey White,1998,Random House Inc,http://images.amazon.com/images/P/0679445315.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679445315.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679445315.01.LZZZZZZZ.jpg
0140049401,Dear Me,Peter Ustinov,1979,Penguin Books Ltd,http://images.amazon.com/images/P/0140049401.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140049401.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140049401.01.LZZZZZZZ.jpg
0373054556,"Princess &amp; The Pea (Silhouette Desire, No 455)",Kathleen Korbel,1988,Silhouette,http://images.amazon.com/images/P/0373054556.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373054556.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373054556.01.LZZZZZZZ.jpg
0060926082,The Book of Laughter and Forgetting,Milan Kundera,1996,Harpercollins,http://images.amazon.com/images/P/0060926082.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060926082.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060926082.01.LZZZZZZZ.jpg
0440418518,A Single Shard,LINDA SUE PARK,2003,Yearling,http://images.amazon.com/images/P/0440418518.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440418518.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440418518.01.LZZZZZZZ.jpg
0571199224,Offseason: A Novel,Naomi Holoch,1997,Farrar Straus &amp; Giroux,http://images.amazon.com/images/P/0571199224.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571199224.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571199224.01.LZZZZZZZ.jpg
0375758992,Don't Let's Go to the Dogs Tonight : An African Childhood,ALEXANDRA FULLER,2003,Random House Trade Paperbacks,http://images.amazon.com/images/P/0375758992.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375758992.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375758992.01.LZZZZZZZ.jpg
1578564816,The Creative Memories Way: Creating Keepsake Albums and Building Your Family Legacy,Cheryl Lightle,2002,Waterbrook Press,http://images.amazon.com/images/P/1578564816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1578564816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1578564816.01.LZZZZZZZ.jpg
0671023578,Remembrance,Jude Deveraux,1997,Pocket,http://images.amazon.com/images/P/0671023578.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671023578.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671023578.01.LZZZZZZZ.jpg
1551668866,Twilight Hunger,Maggie Shayne,2002,Mira Books,http://images.amazon.com/images/P/1551668866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551668866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551668866.01.LZZZZZZZ.jpg
0679423907,"Cities of the Plain : A Novel (Border Trilogy, V. 3.)",Cormac McCarthy,1998,Alfred A. Knopf,http://images.amazon.com/images/P/0679423907.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679423907.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679423907.01.LZZZZZZZ.jpg
0743205812,Fleeced : A Regan Reilly Mystery (Regan Reilly Mysteries (Hardcover)),Carol Higgins Clark,2001,Scribner,http://images.amazon.com/images/P/0743205812.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743205812.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743205812.01.LZZZZZZZ.jpg
0486238245,Vicar of Bullhampton,Anthony Trollope,1980,Dover Pubns,http://images.amazon.com/images/P/0486238245.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486238245.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486238245.01.LZZZZZZZ.jpg
0312288662,Nobody Knows,Mary Jane Clark,2002,St. Martin's Press,http://images.amazon.com/images/P/0312288662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312288662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312288662.01.LZZZZZZZ.jpg
0778320197,Home Before Dark,Susan Wiggs,2004,Mira,http://images.amazon.com/images/P/0778320197.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0778320197.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0778320197.01.LZZZZZZZ.jpg
0440235804,Her Father's House,BELVA PLAIN,2003,Dell,http://images.amazon.com/images/P/0440235804.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440235804.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440235804.01.LZZZZZZZ.jpg
1551668858,July Thunder,Rachel Lee,2002,Mira,http://images.amazon.com/images/P/1551668858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551668858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551668858.01.LZZZZZZZ.jpg
0446608122,The Edge of Town,Dorothy Garlock,2002,Warner Books,http://images.amazon.com/images/P/0446608122.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446608122.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446608122.01.LZZZZZZZ.jpg
0553057014,Payment in Blood,Elizabeth George,1989,Bantam Dell Pub Group,http://images.amazon.com/images/P/0553057014.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553057014.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553057014.01.LZZZZZZZ.jpg
0446516317,The Witness,Sandra Brown,1995,Replica Books,http://images.amazon.com/images/P/0446516317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446516317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446516317.01.LZZZZZZZ.jpg
0802139868,The Sexual Life of Catherine M.,Catherine Millet,2003,Grove Press,http://images.amazon.com/images/P/0802139868.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802139868.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802139868.01.LZZZZZZZ.jpg
059043277X,Tangerine (Apple Signature Edition),Edward Bloor,1998,Scholastic,http://images.amazon.com/images/P/059043277X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/059043277X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/059043277X.01.LZZZZZZZ.jpg
0451627261,The Classic Slave Narratives,Henry Louis Gates,1987,Mentor Books,http://images.amazon.com/images/P/0451627261.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451627261.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451627261.01.LZZZZZZZ.jpg
0679837140,Dear Mr. Sprouts,Errol Broome,1993,Alfred A. Knopf,http://images.amazon.com/images/P/0679837140.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679837140.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679837140.01.LZZZZZZZ.jpg
0670857246,Zlata's Diary: A Childs Life in Sarajevo,Zalata Filipovic,1994,Penguin USA,http://images.amazon.com/images/P/0670857246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670857246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670857246.01.LZZZZZZZ.jpg
0140274634,Point Last Seen: A Woman Tracker's Story of Domestic Violence and Personal Triumph,Hannah Nyala,1998,Penguin Books,http://images.amazon.com/images/P/0140274634.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140274634.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140274634.01.LZZZZZZZ.jpg
0380724979,Sanctuary (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1995,Avon,http://images.amazon.com/images/P/0380724979.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380724979.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380724979.01.LZZZZZZZ.jpg
0894716905,Five Minute Mysteries: 37 Challenging Cases of Murder and Mayhem for You to Solve,Ken Weber,1989,Running Press Book Publishers,http://images.amazon.com/images/P/0894716905.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0894716905.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0894716905.01.LZZZZZZZ.jpg
1843910241,Mademoiselle De Scuderi,E. T. A. Hoffmann,2003,Hesperus Press,http://images.amazon.com/images/P/1843910241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1843910241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1843910241.01.LZZZZZZZ.jpg
0345379756,The Autobiography of Malcolm X,Malcolm X,1992,Ballantine Books,http://images.amazon.com/images/P/0345379756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345379756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345379756.01.LZZZZZZZ.jpg
0486272788,Hamlet (Dover Thrift Editions),William Shakespeare,1992,Dover Publications,http://images.amazon.com/images/P/0486272788.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486272788.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486272788.01.LZZZZZZZ.jpg
0671010069,"RED DEATH PROMOTION WITH YELLOW DOG (Easy Rawlins Mystery Series , No 2)",Walter Mosley,1997,Pocket,http://images.amazon.com/images/P/0671010069.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671010069.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671010069.01.LZZZZZZZ.jpg
0156528657,Living by the Word: Selected Writings 1973-1987,Alice Walker,1989,Harvest Books,http://images.amazon.com/images/P/0156528657.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156528657.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156528657.01.LZZZZZZZ.jpg
0099744414,Reading In the Dark,Seamus Deane,0,Trafalgar Square,http://images.amazon.com/images/P/0099744414.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0099744414.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0099744414.01.LZZZZZZZ.jpg
0440330076,Go Tell It on the Mountain,James Baldwin,1985,Laurel,http://images.amazon.com/images/P/0440330076.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440330076.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440330076.01.LZZZZZZZ.jpg
0380700972,"I, Tina",Tina Turner,1987,Avon,http://images.amazon.com/images/P/0380700972.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380700972.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380700972.01.LZZZZZZZ.jpg
0446525243,The Drowning People,Richard Mason,1999,Warner Books Inc,http://images.amazon.com/images/P/0446525243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446525243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446525243.01.LZZZZZZZ.jpg
0679884645,"Arthur Tricks the Tooth Fairy (Step-Into-Reading, Step 3)",MARC BROWN,1998,Random House Books for Young Readers,http://images.amazon.com/images/P/0679884645.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679884645.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679884645.01.LZZZZZZZ.jpg
0435900013,Things Fall Apart,Chinua Achebe,1968,Heinemann,http://images.amazon.com/images/P/0435900013.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0435900013.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0435900013.01.LZZZZZZZ.jpg
0590132008,Bridge To Terabithia,Katherine Paterson,1995,Scholastic Ltd,http://images.amazon.com/images/P/0590132008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590132008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590132008.01.LZZZZZZZ.jpg
0380727668,Live from Death Row,Mumia Abu-Jamal,1996,Perennial,http://images.amazon.com/images/P/0380727668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380727668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380727668.01.LZZZZZZZ.jpg
015100496X,My Century: A Novel,Gunter Grass,1999,Harcourt,http://images.amazon.com/images/P/015100496X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/015100496X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/015100496X.01.LZZZZZZZ.jpg
